2225.3,1613.3,620.9,1893.2,2518.9,393.6,2703.3,1959,2776.1,1745.3,1051.3,2676.7,2039.2,1979.2,2539.4,1559.4,1173.1,1238.9,2955.1,961.8,1964.8,2875,997.1,1546.1,847.9,1292.5
660.5,1266.2,2733.9,1161.7,1131.1,2312.7,518.3,1310.1,957.3,1212.9,1932.4,709.5,1601,1481.8,524,1463.9,1807.3,1943.9,961.7,2868.6,1454.5,642.9,2228,2053.3,1994.4,1757.4
811.3,1313.4,2781.1,1218.9,754.7,2303.1,934.4,1357.3,662,1363.7,1922.8,1491.7,1652.2,1529,716.4,1521.1,1797.7,1991.1,1407.9,2915.8,1501.7,1044.9,2275.2,2100.5,2041.6,1804.6
2033,1421,964.4,1700.9,2373.5,257.8,2557.9,1766.7,2630.7,1553,1252.2,2484.4,1846.9,1786.9,2394,1367.1,980.8,1071.6,2762.8,1214.9,1772.5,2729.6,697.1,1259.5,655.6,1100.2
718.1,1323.8,2791.5,1219.3,1136.9,2353.9,408.1,1367.7,890.2,1270.5,1973.6,726.8,1618.3,1539.4,456.9,1521.5,1848.5,2001.5,933.8,2926.2,1512.1,588.1,2285.6,2110.9,2052,1815
696.5,1042.2,2538.1,1128,1588.8,2126.5,1239.6,926.1,1454,1020.2,2120.6,576.8,1313.9,1286,1192.7,1334.1,1698.2,1748.1,1119.9,2672.8,1011.4,1236.1,2032.2,1857.5,1798.6,1561.6
891.9,1394,2861.7,1299.5,784.5,2383.7,914.8,1437.9,473.5,1444.3,2003.4,1572.3,1732.8,1609.6,684.6,1601.7,1878.3,2071.7,1392.6,2996.4,1582.3,1029.6,2355.8,2181.1,2122.2,1885.2
298,994.6,2296,575.8,844.5,1884.4,897.4,1038.5,1107.4,790,1523.6,1247.3,1333.4,1210.2,758,878,1242.1,1513.2,1483.3,2430.7,1182.9,1124.9,1790.1,1725.3,1556.5,1311.4
2074.2,1706.2,1286.1,1739.2,2320.9,1006.5,2505.3,2051.9,2578.1,1838.2,837.9,2769.6,2132.1,2072.1,2341.4,1652.3,1341,1320.5,3022.7,1627,2057.7,2677,1558.2,1627.7,1196.2,1407
1501.7,2003.8,3471.5,1909.3,1440.2,2993.5,1121.7,2047.7,675.9,2054.1,2613.2,1927.5,2342.6,2219.4,953.7,2211.5,2488.1,2681.5,1648.9,3606.2,2192.1,1285.9,2965.6,2790.9,2732,2495
1215.7,1717.8,3185.5,1623.3,1154.2,2707.5,835.7,1761.7,389.9,1768.1,2327.2,1641.5,2056.6,1933.4,667.7,1925.5,2202.1,2395.5,1362.9,3320.2,1906.1,999.9,2679.6,2504.9,2446,2209
1251.1,1753.2,3220.9,1658.7,1179.4,2742.9,1278.3,1797.1,1000.3,1803.5,2362.6,1931.5,2092,1968.8,1043.8,1960.9,2237.5,2430.9,1751.8,3355.6,1941.5,1388.8,2715,2540.3,2481.4,2244.4
1294.1,1512.2,2946.8,1795.3,1696.6,2535.2,876.7,1500.8,1449.9,1833.9,2566,547.9,1340,1513.7,1016.6,2047.9,2300.8,2156.8,632.9,3081.5,1289,871.6,2440.9,2220.2,2207.3,1970.3
1272.7,1263.9,2698.5,1704.2,1832.3,2286.9,1012.4,1208,1585.6,1596.4,2505.4,592.1,1091.7,1265.4,1152.3,1799.6,2052.5,1908.5,689.8,2833.2,996.2,1007.3,2192.6,1971.9,1959,1722
1538.1,1184,2618.6,1969.6,2350.4,2207,1530.5,1128.1,2103.7,1639.7,2425.5,1058.8,789.8,1147.7,1670.4,1719.7,1972.6,1828.6,1207.9,2753.3,916.3,1525.4,2112.7,1892,1879.1,1642.1
1045.8,560.8,2068,1376.1,1826.1,1656.4,1528.3,676.2,1650.2,1070.8,1874.9,1336.8,783.3,290.3,1388.9,1169.1,1422,1278,1615.2,2202.7,526.1,1755.8,1562.1,1154.3,1328.5,1091.5
396.4,1062.1,2529.8,889.3,1139.3,2118.2,822.5,1106,1124.7,948.8,1837.1,988.2,1400.9,1277.7,691.4,1191.5,1555.6,1706.3,1258.3,2664.5,1250.4,939.5,2023.9,1849.2,1790.3,1519.8
1084.2,1547.1,2140.9,766.1,1158.2,1605.9,1515.3,1681.8,1588.1,1170.1,1102.6,1916.6,1998.7,1875.5,1351.4,1079.8,1100.5,1630.7,2032.7,2481.8,1826.2,1687,1880.3,1923,1487.3,1428.9
1171.1,1591,2033.6,853,1080.3,1516.7,1602.2,1768.7,1559.8,1238.4,995.3,2003.5,2016.9,1956.9,1299.6,1010.3,1011.3,1539.8,2119.6,2374.5,1913.1,1773.9,1791.1,1832.1,1398.1,1338
1743.8,1131.8,1088.2,1411.7,2110.6,673.4,2295,1477.5,2367.8,1263.8,795.9,2195.2,1557.7,1497.7,2131.1,1077.9,766.6,746.1,2473.6,1429.1,1483.3,2466.7,983.8,1053.3,621.8,832.6
1112,1270.5,2705.1,1613.2,1579.4,2293.5,759.5,1259.1,1332.7,1521.5,2383.9,165.9,1098.3,1272,899.4,1806.2,2059.1,1915.1,612,2839.8,1047.3,754.4,2199.2,1978.5,1965.6,1728.6
690.8,1010.4,1920,272.9,1096,1508.4,1322.8,1169.3,1409.2,578.6,1310.3,1485.5,1554.1,1430.9,1165.3,502,866.1,1137.2,1853.8,2054.7,1313.7,1508.1,1414.1,1429.5,1180.5,935.4
857.9,1275.5,2599.6,1193.8,919.9,2188,821.7,1269.6,606.4,1267.8,1897.7,1466.6,1490.5,1419.9,587.2,1496,1772.6,1877.5,1295.2,2734.3,1410,932.2,2093.7,1946.9,1860.1,1691.4
702.9,437.1,2005.4,856.1,1471.2,1593.8,1208.9,503.8,1330.8,499.3,1812.3,1043.2,882.1,758.9,1069.5,813.2,1177.3,1215.4,1587.1,2140.1,648.2,1436.4,1499.5,1299.3,1265.9,1028.9
701.2,411.9,1980.2,861.5,1476.6,1568.6,1183.7,478.6,1305.6,504.7,1787.1,1018,856.9,733.7,1044.3,818.6,1182.7,1190.2,1561.9,2114.9,623,1411.2,1474.3,1274.1,1240.7,1003.7
2280,1843,1417.7,1945,2526.7,1138.1,2711.1,2188.7,2783.9,1975,964.5,2906.4,2268.9,2208.9,2547.2,1789.1,1477.8,1457.3,3184.8,1758.6,2194.5,2882.8,1695,1764.5,1333,1543.8
681,1286.7,2754.4,1182.2,787.3,2284.2,385.3,1330.6,540.6,1233.4,1903.9,1038.5,1625.5,1502.3,107.3,1484.4,1778.8,1964.4,1019.7,2889.1,1475,612.8,2248.5,2073.8,2014.9,1777.9
1392.5,1894.6,3362.3,1800.1,1331,2884.3,871.9,1938.5,566.7,1944.9,2504,1693.2,2233.4,2110.2,837.5,2102.3,2378.9,2572.3,1414.6,3497,2082.9,1051.6,2856.4,2681.7,2622.8,2385.8
1343.2,1549.4,1770.6,882.7,1507.7,1189.6,1692.1,1799.7,1764.9,1196.8,809.3,2093.4,1975.3,1915.3,1528.2,968.7,837.8,1390.5,2209.5,2111.5,1900.9,1863.8,1473,1697.7,1144.4,1296.4
691.8,1357.5,2825.2,1184.7,1314.6,2413.6,843,1401.4,1241.9,1244.2,2131.3,729.7,1639.9,1573.1,808.6,1486.9,1851,2001.7,1002.9,2959.9,1545.8,854,2319.3,2144.6,2085.7,1815.2
1688.6,1968.9,1796.6,1353.6,1935.3,1517,2119.7,2219.2,2192.5,1616.3,847.8,2521,2394.8,2334.8,1955.8,1388.2,1257.3,1624.5,2637.1,2137.5,2320.4,2291.4,1862.2,1931.7,1500.2,1711
1412.1,1415.4,1409.8,951.6,1576.6,828.8,1761,1761.1,1833.8,1217.2,540.6,2162.3,1841.3,1781.3,1597.1,989.1,655.9,1029.7,2278.4,1750.7,1766.9,1932.7,1112.2,1336.9,783.6,1009.7
1109.4,1473.2,1915.8,791.3,1296.7,1398.9,1540.5,1707,1613.3,1120.6,877.5,1941.8,1899.1,1839.1,1376.6,892.5,893.5,1422,2057.9,2256.7,1824.7,1712.2,1673.3,1714.3,1280.3,1220.2
779,1384.7,2852.4,1280.2,989.2,2382.2,387.1,1428.6,573.2,1331.4,2001.9,1125.9,1723.5,1600.3,276.9,1582.4,1876.8,2062.4,1021.5,2987.1,1573,614.6,2346.5,2171.8,2112.9,1875.9
306.8,972.5,2440.2,799.7,1064.8,2028.6,812.3,1016.4,1089.7,859.2,1747.5,1093.7,1311.3,1188.1,672.9,1101.9,1466,1616.7,1366.9,2574.9,1160.8,1039.8,1934.3,1759.6,1700.7,1430.2
740.8,1346.5,2814.2,1242,876.1,2344,648.7,1390.4,816.4,1293.2,1963.7,1123.9,1685.3,1562.1,383.1,1544.2,1838.6,2024.2,1249.3,2948.9,1534.8,876.2,2308.3,2133.6,2074.7,1837.7
1324.2,900.2,2346.4,1654.5,2104.5,1934.8,1806.7,926.9,1928.6,1349.2,2153.3,1359,763.3,262.4,1667.3,1447.5,1700.4,1544.2,1637.4,2481.1,776.8,1829.1,1840.5,1318.3,1606.9,1369.9
1078,1753.3,2625.3,1188.2,399.7,2090.3,1151.9,1797.2,1106.3,1526.5,1587,1757,2092.1,1968.9,847,1494.5,1584.9,2115.1,1778.6,2966.2,1941.6,1379.4,2364.7,2407.4,1971.7,1913.3
1120,1359.3,2793.9,1551.5,1707.2,2382.3,947.6,1204.1,1520.8,1443.7,2508.5,176.3,1187.1,1360.8,1087.5,1757.6,2121.7,2003.9,792.2,2928.6,1136.1,942.5,2288,2067.3,2054.4,1817.4
2167,1744.3,3178.9,2562.8,2683.5,2767.3,1863.6,1723.3,2436.8,2212.4,2985.8,1506.3,1229.8,1606.8,2003.5,2280,2532.9,2388.9,1541,3313.6,1511.5,1858.5,2673,2452.5,2439.4,2202.4
743.9,1358.9,2596.2,902.1,360.4,2015.2,823.2,1402.8,624.4,1236.3,1634.9,1428.3,1697.7,1574.5,518.3,1204.3,1509.8,1839.5,1296.7,2757,1547.2,933.7,2116.4,2131.8,1882.8,1637.7
630.8,1264.3,2630.4,965.2,852.4,2049.4,886.6,1308.2,1011.6,1122.8,1669.1,1238,1603.1,1479.9,684.7,1267.4,1544,1902.6,1404,2820.1,1452.6,1058.3,2179.5,2051.4,1930.8,1700.8
1171,1776.7,3244.4,1672.2,1305.9,2774.2,629.8,1820.6,719,1723.4,2393.9,1451.1,2115.5,1992.3,721.4,1974.4,2268.8,2454.4,1172.5,3379.1,1965,809.5,2738.5,2563.8,2504.9,2267.9
685.5,1291.2,2758.9,1178,1080.6,2262.2,516.2,1335.1,906.8,1237.9,1881.9,838.8,1630,1506.8,473.5,1480.2,1756.8,1968.9,1041.9,2893.6,1479.5,696.2,2253,2078.3,2019.4,1782.4
438.4,1104.1,2571.8,931.3,1034.5,2160.2,717.7,1148,1019.9,990.8,1851.2,901.3,1442.9,1319.7,586.6,1233.5,1597.6,1748.3,1153.5,2706.5,1292.4,834.7,2065.9,1891.2,1832.3,1561.8
802.4,1046.7,2554.4,1233.9,1694.7,2142.8,1094.2,887.5,1559.9,1126.1,2226.5,463.1,1091.4,1265.1,1234.1,1440,1804.1,1764.4,897.4,2689.1,972.8,1089.1,2048.5,1873.8,1814.9,1577.9
1432.5,852,1394.3,1228.9,2020.9,986.6,2054,1197.7,2175.9,952.5,1253.4,1951.8,1314.3,1254.3,1914.6,895.1,841.5,217.6,2230.2,1529,1208.1,2281.5,825.3,470.8,748,417.4
453.8,1059.5,2527.2,890.9,777.2,1975.1,591.1,1103.4,764.1,1006.2,1594.8,992.4,1398.3,1275.1,389.2,1193.1,1469.7,1737.2,1108.5,2661.9,1247.8,762.8,2021.3,1846.6,1787.7,1550.7
784.9,1390.6,2858.3,1286.1,967.4,2388.1,385.4,1434.5,551.4,1337.3,2007.8,1124.2,1729.4,1606.2,255.1,1588.3,1882.7,2068.3,1019.8,2993,1578.9,612.9,2352.4,2177.7,2118.8,1881.8
899.3,1142.6,2650.3,1330.8,1720.8,2238.7,985,983.4,1537,1223,2323.4,322.2,1222.6,1396.3,1103.7,1536.9,1901,1860.3,883.2,2785,1068.7,981.5,2144.4,1969.7,1910.8,1673.8
1410.2,829.7,1506,1247.6,2039.6,1098.3,2031.7,1175.4,2153.6,930.2,1299,1929.5,1292,1232,1892.3,913.8,887.1,284.6,2207.9,1640.7,1185.8,2259.2,937,506.4,793.6,436.1
1472.4,881.7,1597.5,1080.5,1872.5,943.1,2047.3,1227.4,2169.2,992.4,1213.1,1945.1,1307.6,1247.6,1907.9,746.7,672,527.6,2223.5,1732.2,1233.2,2274.8,1038.9,853.6,645.9,350.6
2007.4,1583.8,1312.1,1672.4,2254.1,1032.5,2438.5,1929.5,2511.3,1715.8,803.2,2647.2,2009.7,1949.7,2274.6,1529.9,1218.6,1198.1,2925.6,1653,1935.3,2610.2,1435.8,1505.3,1073.8,1284.6
1293.8,1602,3036.6,1767.7,1583.6,2625,575.4,1590.6,1144.5,1846.2,2471.6,689.4,1429.8,1603.5,903.6,2069.9,2346.5,2246.6,279.4,3171.3,1378.8,534.5,2530.7,2310,2297.1,2060.1
624.6,1126.7,2594.4,1032.2,952.2,2116.4,903.7,1170.6,976.5,1177,1736.1,1305,1465.5,1342.3,739.8,1334.4,1611,1804.4,1421.1,2729.1,1315,1075.4,2088.5,1913.8,1854.9,1617.9
732.2,1195.1,2129.3,414.1,1091.2,1548.3,1275.6,1329.8,1348.4,818.1,1093.2,1578.1,1646.7,1523.5,1111.7,786.1,971.4,1421.3,1793,2338.8,1474.2,1447.3,1698.2,1713.6,1358.2,1219.5
1658,2160.1,3627.8,2065.6,1596.5,3149.8,1120.6,2204,832.2,2210.4,2769.5,1930.1,2498.9,2375.7,1103,2367.8,2644.4,2837.8,1592.4,3762.5,2348.4,1300.3,3121.9,2947.2,2888.3,2651.3
1634.3,1210.3,2554.5,1964.6,2414.6,2244.9,2086.1,1237,2238.7,1659.3,2463.4,1610.9,900.4,585.8,1977.4,1757.6,2010.5,1700.1,1889.3,2654.1,1086.9,2081,2150.6,1474.2,1917,1650.7
378.9,980.9,2330.3,610.1,1142.7,1918.7,1022,1108.7,1236.4,701.7,1555,1335,1403.6,1280.4,882.6,912.3,1276.4,1459.2,1607.9,2465,1253.1,1249.5,1824.4,1637,1590.8,1272.7
1379,1888.3,2330.9,1119.8,928.7,1814,1452.9,2035.5,1408.2,1523.8,1292.6,2058,2314.2,2229.2,1148,1307.6,1308.6,1837.1,2080.5,2671.8,2179.9,1680.4,2088.4,2129.4,1695.4,1635.3
1069.8,1204.9,1879.5,582.6,1301.3,1298.5,1485.7,1455.2,1558.5,852.3,918.2,1887,1630.8,1570.8,1321.8,624.2,624.7,1153.7,2003.1,2071.2,1556.4,1657.4,1404.5,1446,1011.5,951.9
2066.1,1643.4,3078,2461.9,2573.4,2666.4,1753.5,1622.4,2326.7,2111.5,2884.9,1396.2,1128.9,1505.9,1893.4,2179.1,2432,2288,1430.9,3212.7,1410.6,1748.4,2572.1,2351.6,2338.5,2101.5
2620.5,2008.5,274.1,2288.4,3062.1,1064.7,3174.1,2354.2,3296,2140.5,1594.5,3071.9,2434.4,2374.4,3034.7,1954.6,1740.8,1656.1,3350.3,333,2360,3401.6,1125.1,1913.6,1393.4,1742.6
1422.6,975.3,2409.9,1793.8,2186.1,1998.3,1366.2,919.4,1939.4,1443.4,2216.8,891,803.1,976.8,1506.1,1511,1763.9,1619.9,1169.4,2544.6,707.6,1361.1,1904,1683.3,1670.4,1433.4
1771.8,1159.8,1116.2,1439.7,2138.6,701.4,2323,1505.5,2395.8,1291.8,823.9,2223.2,1585.7,1525.7,2159.1,1105.9,794.6,774.1,2501.6,1457.1,1511.3,2494.7,1011.8,1081.3,649.8,860.6
1351.8,863.6,2298.2,1682.1,2132.1,1886.6,1630.5,944.5,1956.2,1331.7,2105.1,1155.3,325.5,871.1,1694.9,1399.3,1652.2,1508.2,1433.7,2432.9,732.7,1625.4,1792.3,1617.6,1558.7,1321.7
1314.4,1688.3,1914.5,996.3,1502.1,1420.2,1745.5,1912,1818.3,1335.7,876.2,2146.8,2114.2,2054.2,1581.6,1107.6,1063.7,1621.1,2262.9,2255.4,2039.8,1917.2,1703.6,1928.3,1375,1435.3
1313.5,733,1594.4,1190.5,1982.5,1186.7,1935,1078.7,2056.9,833.5,1387.4,1832.8,1195.3,1135.3,1795.6,856.7,975.5,373,2111.2,1729.1,1089.1,2162.5,1025.4,594.8,882,408.1
1088.8,1376.1,2810.7,1590,1487.2,2399.1,667.3,1364.7,1240.5,1641.2,2360.7,335.5,1203.9,1377.6,807.2,1892.2,2164.7,2020.7,589.8,2945.4,1152.9,662.2,2304.8,2084.1,2071.2,1834.2
2245.8,1633.8,509,1903.1,2528.1,530.7,2712.5,1979.5,2785.3,1765.8,1060.5,2697.2,2059.7,1999.7,2548.6,1579.9,1246.1,1248.1,2975.6,816.4,1985.3,2884.2,1134.2,1555.3,985,1334.6
1170.4,375.1,2003.5,1306,1933.9,1591.9,1682,618.9,1803.9,912.4,1810.4,1516.3,967.3,788.9,1542.6,1104.6,1357.5,1213.5,1883.2,2138.2,629.3,1909.5,1497.6,1260.3,1264,1027
907.7,379.9,1734.4,815.2,1611.1,1322.8,1550.8,609.3,1683.3,427.7,1541.3,1395.7,990.7,930.7,1411.4,640.8,962.3,877.1,1906.6,1869.1,688.5,1778.3,1228.5,1054.9,994.9,690.6
1888,1588.7,3023.3,2319.5,2360.5,2611.7,1540.6,1532.8,2113.8,2044.4,2830.2,1183.3,1145.6,1522.6,1680.5,2124.4,2377.3,2233.3,1218,3158,1321,1535.5,2517.4,2296.7,2283.8,2046.8
340,686.3,2211.6,583.4,1103.5,1800,983.1,821,1161.8,605.7,1576,1047.3,1115.9,992.7,843.7,855.2,1219.3,1363.2,1569,2346.3,965.4,1210.6,1705.7,1505.5,1472.1,1176.7
666.5,650,2175.3,702.4,1427.6,1763.7,1309.6,784.7,1483.8,574.8,1739.8,1343,1197.7,1074.5,1170.2,888.7,1252.8,1340.4,1886.1,2310,929.1,1537.1,1669.4,1469.2,1435.8,1153.9
479.2,580.2,2105.5,707.9,1242.7,1693.9,1122.3,720.8,1270.7,532.5,1715.2,1156.2,1133.8,1010.6,982.9,846.4,1210.5,1298.1,1699.3,2240.2,865.2,1349.8,1599.6,1399.4,1366,1111.6
508.9,832.2,1956.5,266.7,1062.6,1544.9,1152,991.1,1366.4,400.4,1304.1,1303.6,1372.2,1249,1012.6,538.5,902.6,1157.9,1737.9,2091.2,1135.5,1379.5,1450.6,1335.7,1217,971.4
609.1,761.6,2286.9,837.8,1372.6,1875.3,1252.2,902.2,1400.6,713.9,1845.1,1286.1,1315.2,1192,1112.8,1027.8,1391.9,1479.5,1829.2,2421.6,1046.6,1479.7,1781,1580.8,1547.4,1293
1167.4,1669.5,3137.2,1463.5,791.3,2576.6,1190.3,1713.4,749,1719.8,2196.3,1847.8,2008.3,1885.1,960.1,1765.7,2071.2,2347.2,1668.1,3271.9,1857.8,1305.1,2631.3,2456.6,2397.7,2160.7
641.9,569.4,2094.7,870.5,1405.4,1683.1,1285,677.4,1433.4,515.6,1835.7,1165.5,1090.4,967.2,1145.6,829.5,1193.6,1281.2,1708.6,2229.4,821.8,1512.5,1588.8,1388.6,1355.2,1094.7
2346.9,1734.9,1046.6,2004.2,2629.2,964.1,2813.6,2080.6,2886.4,1866.9,1161.6,2798.3,2160.8,2100.8,2649.7,1681,1347.2,1349.2,3076.7,1387.5,2086.4,2985.3,1567.6,1656.4,1224.9,1435.7
1491.3,909.8,1425.7,1112.1,1904.1,932.4,2078.9,1255.5,2200.8,1011.3,1109.9,1976.7,1339.2,1279.2,1939.5,778.3,698,355.8,2255.1,1560.4,1264.8,2306.4,919.8,686.5,604.5,294.1
737.1,1264.2,2696.8,1031.6,951.6,2115.8,780.4,1308.1,775.7,1276.3,1735.5,1181.7,1603,1479.8,616.5,1333.8,1610.4,1941.9,1297.8,2866.6,1452.5,952.1,2226,2051.3,1992.4,1755.4
1554.8,1787.2,3221.8,2028.7,1844.6,2810.2,1024.7,1731.3,1524.4,2107.2,2732.6,920.7,1615,1788.7,1164.6,2322.9,2575.8,2431.8,528.7,3356.5,1519.5,1007.3,2715.9,2495.2,2482.3,2245.3
1325.5,1976.1,2885.6,1438.9,527.6,2350.6,1404.8,2020,1241.6,1773.1,1847.3,2009.9,2314.9,2191.7,1099.9,1741.1,1845.2,2375.4,1913.9,3226.5,2164.4,1550.9,2625,2667.7,2232,2173.6
2368.1,2300.8,2103.5,2033.1,2194.9,1823.9,2660,2646.5,2461.2,2295.8,1282.1,3200.5,2726.7,2666.7,2426.6,2067.7,1935.6,1915.1,3133.5,2444.4,2652.3,2770.5,2152.8,2222.3,1790.8,2001.6
2503.4,1891.4,284.4,2171.3,2829.7,832.3,3014.1,2237.1,3086.9,2023.4,1362.1,2954.8,2317.3,2257.3,2850.2,1837.5,1547.7,1539,3233.2,625.3,2242.9,3185.8,962.9,1770.5,1231.2,1625.5
1227.8,739.6,2174.2,1558.1,2008.1,1762.6,1441.2,820.5,1832.2,1207.7,1981.1,966,375.1,470.3,1570.9,1275.3,1528.2,1384.2,1244.4,2308.9,608.7,1436.1,1668.3,1383.9,1434.7,1197.7
372.5,978.2,2445.9,842.2,778.4,1975.4,617.6,1022.1,835.5,924.9,1595.1,951.9,1317,1193.8,460.6,1144.4,1470,1655.9,1170.6,2580.6,1166.5,824.9,1940,1765.3,1706.4,1469.4
1862,1741.2,3175.8,2293.5,2334.5,2764.2,1514.6,1685.3,2087.8,2185.7,2982.7,1157.3,1488.7,1742.7,1654.5,2276.9,2529.8,2385.8,1192,3310.5,1473.5,1509.5,2669.9,2449.2,2436.3,2199.3
1905.4,1293.4,1049.6,1573.3,2245.9,298.1,2430.3,1639.1,2503.1,1425.4,1087.8,2356.8,1719.3,1659.3,2266.4,1239.5,853.2,944,2635.2,1371.8,1644.9,2602,767.6,1251.2,523.9,972.6
880,1485.7,2953.4,1381.2,1110.4,2483.2,191.8,1529.6,600.9,1432.4,2102.9,1052.1,1818.7,1701.3,430.4,1683.4,1977.8,2163.4,785.3,3088.1,1674,378.4,2447.5,2272.8,2213.9,1976.9
875.3,1541,3008.7,1368.2,1492.9,2597.1,920.2,1584.9,1319.1,1427.7,2294.2,788.6,1698.8,1756.6,885.8,1670.4,2034.5,2185.2,1061.8,3143.4,1647.8,912.9,2502.8,2328.1,2269.2,1998.7
1248.4,1750.5,3218.2,1656,1141,2740.2,792.1,1794.4,486.9,1800.8,2359.9,1613.4,2089.3,1966.1,757.7,1958.2,2234.8,2428.2,1334.8,3352.9,1938.8,971.8,2712.3,2537.6,2478.7,2241.7
554.3,969.9,2022.1,301.9,976,1610.5,1197.4,1104.6,1289.2,626.8,1319.9,1372.5,1441.1,1317.9,1045.3,604.1,968.2,1239.3,1733.8,2156.8,1249,1388.1,1516.2,1531.6,1282.6,1037.5
165,853.1,2320.8,678.1,943.2,1909.2,755.9,897,970.3,717.4,1625.9,1105.8,1191.9,1068.7,616.5,980.3,1344.4,1474.9,1341.8,2455.5,1041.4,983.4,1814.9,1640.2,1581.3,1288.4
1875.9,1263.9,707.5,1543.8,2335.8,779.2,2429.5,1609.6,2551.4,1395.9,1391.8,2327.3,1689.8,1629.8,2290.1,1210,996.2,911.5,2605.7,853,1615.4,2657,391.2,1143.6,770.5,998
867.8,546,2175.3,1186.9,1648.1,1763.7,1350.3,438.5,1472.2,830.1,1982.2,1128.5,1104.1,980.9,1210.9,1144,1508.1,1385.3,1672.4,2310,582.9,1577.8,1669.4,1464.7,1435.8,1198.8
1955.8,1556.3,1126,1620.8,2202.5,846.4,2386.9,1902,2459.7,1688.3,677.8,2619.7,1982.2,1922.2,2223,1502.4,1191.1,1170.6,2898.1,1466.9,1907.8,2558.6,1408.3,1477.8,1046.3,1257.1
340.7,993.1,2518.4,935.4,1200.5,2106.8,1011,1082,1225.4,939.3,1883.2,1094.2,1399.8,1276.6,871.6,1237.6,1601.7,1704.9,1367.4,2653.1,1226.4,1185.6,2012.5,1812.3,1778.9,1518.4
933.8,1539.5,3007.2,1435,1068.7,2537,392.6,1583.4,592.5,1486.2,2156.7,1213.9,1878.3,1755.1,484.2,1737.2,2031.6,2217.2,935.3,3141.9,1727.8,572.3,2501.3,2326.6,2267.7,2030.7
2178.6,1566.6,489,1846.5,2638.5,850.8,2732.2,1912.3,2854.1,1698.6,1694.5,2630,1992.5,1932.5,2592.8,1512.7,1298.9,1214.2,2908.4,598.4,1918.1,2959.7,748.4,1471.7,1065.8,1300.7
882.8,1345.7,2249.3,564.7,1018.7,1668.3,1395.6,1480.4,1392,968.7,1213.2,1728.7,1797.3,1674.1,1131.8,936.7,1091.4,1571.9,1913,2489.4,1624.8,1567.3,1848.8,1864.2,1478.2,1370.1
974.7,169,1798,1110.3,1738.2,1386.4,1530.7,456.8,1652.6,716.7,1604.9,1365,900,703.4,1391.3,899.1,1152,984.8,1754.9,1932.7,467.2,1758.2,1292.1,1054.2,1058.5,798.7
856.9,713.6,1805.4,764.4,1560.3,1393.8,1500,943,1714.4,376.9,1612.3,1525.6,1224.6,1164.6,1360.6,615.5,979.6,948.1,2068.7,1940.1,1022.2,1727.5,1299.5,1125.9,1065.9,761.6
2182,1570,492.4,1849.9,2641.9,854.2,2735.6,1915.7,2857.5,1702,1697.9,2633.4,1995.9,1935.9,2596.2,1516.1,1302.3,1217.6,2911.8,590.5,1921.5,2963.1,751.8,1475.1,1069.2,1304.1
