1793
7186
7659
378
7499
2517
4498
2979
402
6927
2846
1184
1211
767
6235
434
1189
6647
2927
9094
5408
4576
7610
1813
4062
411
6907
5451
8938
362
6526
7856
4203
6797
2506
5194
7155
7525
78
8714
8606
1011
963
438
913
5513
8963
518
311
7910
2135
1170
1689
2652
8332
7433
7071
4181
3797
3190
9135
7189
2508
2093
1073
1275
5899
1447
3414
3781
112
2071
6939
391
3198
5964
4310
4206
1393
4118
3311
8106
4485
8799
8387
8085
5905
9214
8507
8094
2178
7312
4634
8792
3030
622
4073
8051
5019
6253
5693
162
8951
6855
4163
3081
1622
2294
5843
5941
2104
850
8072
5241
467
4924
6374
5762
783
6600
927
4336
5002
7977
5616
5657
298
911
3217
23
3984
5041
1027
3200
6827
5906
689
5903
