909.2,786.5,2072.3,1376.1,1873.3,1656.4,821.6,1729.9,796.9,1070.8,1874.9,1336.8,1002.2,465.2,1330.3,1169.1,1280.9,989.2,1742.7,1797.5,453.6,1373.7,773.8,1383.3
833.1,1234.9,2534.1,889.3,1186.5,2118.2,630.2,1034.3,739,948.8,1837.1,988.2,1653.5,1352.9,632.8,1191.5,1386.3,1417.5,1414.7,2259.3,1192.9,1835.5,1585.2,1845.1
1084.3,1699.6,2031.4,766.1,1225.1,1605.9,1342.9,1667.8,1447.2,1170.1,1102.6,1916.6,2251.3,1950.7,1334.6,1079.8,1122.1,1437.3,2193,2143,1790.7,1691.9,2049.9,1542.1
1171.2,1658.5,1924.1,853,1147.2,1516.7,1429.8,1643.7,1534.1,1238.4,995.3,2003.5,2269.5,1968.9,1421.5,1010.3,1031.2,1346.4,2279.9,2052.1,1808.9,1602.7,2008.8,1452.9
1508.1,1199.3,978.7,1411.7,2157.8,673.4,1548,2447.5,1566,1263.8,795.9,2195.2,1810.3,1509.7,2099.4,1077.9,827.3,944.8,2601.1,1219.2,1349.7,795.4,1246,644.3
1367.1,1423.6,2709.4,1613.2,1626.6,2293.5,1068.7,1204.2,972.6,1521.5,2383.9,165.9,1350.9,1008,916.9,1806.2,1918,1626.3,776.5,2434.6,1102.6,2010.8,1598,2020.4
590.1,1162.9,1924.3,272.9,1143.2,1508.4,898.3,1488.9,1002.6,578.6,1310.3,1485.5,1806.7,1506.1,1124.8,502,696.8,943.8,2014.1,1649.5,1346.1,1225.7,1513.2,1235.3
1039.4,1474.1,2603.9,1193.8,967.1,2188,969,706.8,1073.3,1267.8,1897.7,1466.6,1743.1,1479.8,854.2,1496,1690.8,1654.2,1605.1,2329.1,1313,1905.3,1765.8,1914.9
337.7,632.6,2009.7,856.1,1518.4,1593.8,365.9,1410.5,409.2,499.3,1812.3,1043.2,1134.7,834.1,1010.9,813.2,1008,926.6,1770,1734.9,674.1,1311.1,982.9,1320.7
343.1,607.4,1984.5,861.5,1523.8,1568.6,371.3,1385.3,384,504.7,1787.1,1018,1109.5,808.9,985.7,818.6,1013.4,901.4,1744.8,1709.7,648.9,1285.9,957.7,1295.5
2219.3,1910.5,1308.2,1945,2573.9,1138.1,2259.2,2863.6,2277.2,1975,964.5,2906.4,2521.5,2220.9,2530.4,1789.1,1515.8,1656,3312.3,1807.1,2060.9,1506.6,1957.2,1355.5
1117.7,1472.9,2755.7,1182.2,834.5,2284.2,1044.2,588.8,1148.5,1233.4,1903.9,1038.5,1878.1,1577.5,312.7,1484.4,1679.2,1675.6,1192.6,2483.9,1417.5,2060.1,1823.2,2069.7
1750.8,2080.8,3355.8,1800.1,1378.2,2884.3,1652.1,586.6,1756.4,1944.9,2504,1693.2,2486,2185.4,1044.8,2102.3,2297.1,2283.5,1724.5,3091.8,2025.4,2668,2431.1,2677.6
1296.5,1616.9,1661.1,882.7,1554.9,1189.6,1540.7,1844.6,1706.2,1196.8,809.3,2093.4,2227.9,1927.3,1511.4,968.7,877.1,1304.8,2369.8,1860.9,1767.3,1284.6,1890.4,1159.7
1128.5,1530.3,2829.5,1184.7,1361.8,2413.6,925.6,1151.5,1034.4,1244.2,2131.3,729.7,1892.5,1549.6,750,1486.9,1681.7,1712.9,1157,2554.7,1488.3,2130.9,1880.6,2140.5
1688.7,2036.4,1687.1,1353.6,1982.5,1517,1947.3,2272.2,2051.6,1616.3,847.8,2521,2647.4,2346.8,1939,1388.2,1296.6,1724.3,2797.4,2097.6,2186.8,1673.8,2124.4,1522.7
1365.4,1482.9,1300.3,951.6,1623.8,828.8,1561.1,1913.5,1765,1217.2,540.6,2162.3,2093.9,1793.3,1580.3,989.1,695.2,1228.4,2438.7,1500.1,1633.3,923.8,1529.6,798.9
1109.5,1540.7,1806.3,791.3,1363.6,1398.9,1368.1,1693,1472.4,1120.6,877.5,1941.8,2151.7,1851.1,1359.8,892.5,913.4,1228.6,2218.2,1934.3,1691.1,1484.9,1891,1335.1
1215.7,1570.9,2853.7,1280.2,1036.4,2382.2,1142.2,557.4,1246.5,1331.4,2001.9,1125.9,1976.1,1675.5,410.7,1582.4,1777.2,1773.6,1280,2581.9,1515.5,2158.1,1921.2,2167.7
743.5,1158.7,2444.5,799.7,1112,2028.6,675.2,1015.8,784,859.2,1747.5,1093.7,1563.9,1263.3,614.3,1101.9,1296.7,1327.9,1521,2169.7,1103.3,1745.9,1509,1755.5
1177.5,1532.7,2815.5,1242,923.3,2344,1104,852.2,1208.3,1293.2,1963.7,1123.9,1937.9,1637.3,376.9,1544.2,1739,1735.4,1409.6,2543.7,1477.3,2119.9,1883,2129.5
1187.6,1058.8,2350.7,1654.5,2151.7,1934.8,1100,2008.3,1075.3,1349.2,2153.3,1359,842.8,411,1608.7,1447.5,1559.3,1267.6,1814.1,2075.9,712.1,1652.1,937.8,1661.7
1452,1939.5,2515.8,1188.2,655.8,2090.3,1491.5,1190.2,1600.3,1526.5,1587,1757,2344.7,2044.1,1069.8,1494.5,1606.5,1921.7,1959.2,2627.4,1884.1,2176.3,2289.8,2026.5
1289.3,1512.4,2798.2,1551.5,1754.4,2382.3,990.9,1392.3,894.8,1443.7,2508.5,176.3,1439.7,1096.8,1041.5,1757.6,1952.4,1715.1,956.7,2523.4,1191.4,2099.6,1686.8,2109.2
2095.9,1897.4,3183.2,2562.8,2730.7,2767.3,1909.4,2308.3,1699.4,2212.4,2985.8,1506.3,1482.4,1372.8,2092.5,2280,2391.8,2100.1,1429.3,2908.4,1568.9,2484.6,2072,2494.2
1119.9,1545.1,2486.7,902.1,407.6,2015.2,1116.4,708.3,1220.7,1236.3,1634.9,1428.3,1950.3,1649.7,741.1,1204.3,1399.1,1646.1,1606.6,2351.8,1489.7,1928,1895.4,1937.6
1006.8,1450.5,2520.9,965.2,899.6,2049.4,1021.8,1091.3,1126.1,1122.8,1669.1,1238,1855.7,1555.1,705.9,1267.4,1462.2,1591.5,1564.3,2414.9,1395.1,1991.1,1800.8,1985.6
1607.7,1962.9,3245.7,1672.2,1353.1,2774.2,1534.2,412.4,1638.5,1723.4,2393.9,1451.1,2368.1,2067.5,802.7,1974.4,2169.2,2165.6,1482.4,2973.9,1907.5,2550.1,2313.2,2559.7
1122.2,1477.4,2733.7,1178,1127.8,2262.2,1048.7,816.4,1153,1237.9,1881.9,838.8,1882.6,1582,414.9,1480.2,1675,1680.1,1202.2,2488.4,1422,2064.6,1827.7,2074.2
875.1,1276.9,2576.1,931.3,1081.7,2160.2,672.2,929.5,781,990.8,1851.2,901.3,1695.5,1394.9,528,1233.5,1428.3,1459.5,1309.9,2301.3,1234.9,1877.5,1627.2,1887.1
971.7,1254,2558.7,1233.9,1741.9,2142.8,673.3,1538.9,578.2,1126.1,2226.5,463.1,1344,1001.1,1222.1,1440,1634.8,1475.6,1080.3,2283.9,1093.2,1860.1,1591.1,1869.7
1203,773.8,1398.6,1228.9,2068.1,986.6,1268.9,2255.6,1322.6,952.5,1253.4,1951.8,1566.9,1266.3,1856,895.1,1006.9,573.8,2357.7,1123.8,1106.3,636.9,683.5,802.8
890.5,1245.7,2446.6,890.9,824.4,1975.1,817,811.9,921.3,1006.2,1594.8,992.4,1650.9,1350.3,410.4,1193.1,1387.9,1448.4,1268.8,2256.7,1190.3,1832.9,1596,1842.5
1221.6,1576.8,2859.6,1286.1,1014.6,2388.1,1148.1,596.1,1252.4,1337.3,2007.8,1124.2,1982,1681.4,416.6,1588.3,1783.1,1779.5,1278.3,2587.8,1521.4,2164,1927.1,2173.6
1068.6,1349.9,2654.6,1330.8,1768,2238.7,770.2,1429.7,674.1,1223,2323.4,322.2,1475.2,1132.3,1055.1,1536.9,1731.7,1571.5,1066.1,2379.8,1189.1,1956,1700.2,1965.6
1180.7,751.5,1510.3,1247.6,2086.8,1098.3,1246.6,2233.3,1300.3,930.2,1299,1929.5,1544.6,1244,1833.7,913.8,1025.6,551.5,2335.4,1235.5,1084,748.6,719.1,848.4
1242.9,888.1,1535.8,1080.5,1919.7,943.1,1297.9,2248.9,1315.9,992.4,1213.1,1945.1,1560.2,1259.6,1849.3,746.7,842.6,574.3,2351,1327,1099.6,850.5,1066.3,637.3
1960.1,1651.3,1202.6,1672.4,2301.3,1032.5,2000,2591,2018,1715.8,803.2,2647.2,2262.3,1961.7,2257.8,1529.9,1279.3,1396.8,3053.1,1671.2,1801.7,1247.4,1698,1096.3
1730.5,1755.1,3040.9,1767.7,1630.8,2625,1470.9,991.7,1375.8,1846.2,2471.6,689.4,1682.4,1339.5,992.6,2069.9,2249.5,1957.8,624.1,2766.1,1434.1,2342.3,1929.5,2351.9
982.9,1312.9,2587.9,1032.2,999.4,2116.4,884.2,1056.2,988.5,1177,1736.1,1305,1718.1,1417.5,723,1334.4,1529.2,1515.6,1581.4,2323.9,1257.5,1900.1,1663.2,1909.7
732.3,1347.6,2019.8,414.1,1138.4,1548.3,990.9,1428.1,1095.2,818.1,1093.2,1578.1,1899.3,1598.7,1094.9,786.1,980.9,1227.9,1953.3,1933.6,1438.7,1509.8,1697.9,1413
2016.3,2346.3,3621.3,2065.6,1643.7,3149.8,1917.6,852.1,2021.9,2210.4,2769.5,1930.1,2751.5,2450.9,1293.5,2367.8,2562.6,2549,1810,3357.3,2290.9,2933.5,2696.6,2943.1
1497.7,1272.3,2558.8,1964.6,2461.8,2244.9,1410.1,2318.4,1385.4,1659.3,2463.4,1610.9,918.3,705.3,1918.8,1757.6,1869.4,1577.7,2066,2284,1022.2,1962.2,1093.7,1971.8
590.4,1133.4,2334.6,610.1,1189.9,1918.7,747.8,1225.5,852.1,701.7,1555,1335,1656.2,1355.6,824,912.3,1107.1,1170.4,1768.2,2059.8,1195.6,1636,1483.7,1645.6
1438,1955.8,2221.4,1119.8,995.6,1814,1696.6,1492.1,1800.9,1523.8,1292.6,2058,2566.8,2266.2,1370.8,1307.6,1328.5,1643.7,2260.2,2349.4,2106.2,1900,2306.1,1750.2
996.4,1272.4,1770,582.6,1348.5,1298.5,1196.2,1638.2,1400.1,852.3,918.2,1887,1883.4,1582.8,1305,624.2,645.1,960.3,2163.4,1666,1422.8,1216.1,1622.7,1066.3
1995,1796.5,3082.3,2461.9,2620.6,2666.4,1808.5,2198.2,1598.5,2111.5,2884.9,1396.2,1381.5,1271.9,1982.4,2179.1,2290.9,1999.2,1319.2,2807.5,1468,2383.7,1971.1,2393.3
2384.8,2076,471,2288.4,3109.3,1064.7,2424.7,3375.7,2442.7,2140.5,1594.5,3071.9,2687,2386.4,2976.1,1954.6,1813.1,1821.5,3477.8,736.1,2226.4,1185.9,1953.3,1533.9
1326.9,1128.4,2414.2,1793.8,2233.3,1998.3,1165,1810.9,955,1443.4,2216.8,891,1055.7,712.8,1595.1,1511,1622.8,1331.1,1202,2139.4,762.9,1715.6,1302.8,1725.2
1536.1,1227.3,1006.7,1439.7,2185.8,701.4,1576,2475.5,1594,1291.8,823.9,2223.2,1838.3,1537.7,2127.4,1105.9,855.3,972.8,2629.1,1247.2,1377.7,823.4,1274,672.3
1215.2,1016.7,2302.5,1682.1,2179.3,1886.6,1127.6,2035.9,1077.8,1331.7,2105.1,1155.3,578.1,642.1,1636.3,1399.3,1511.1,1219.4,1584.9,2027.7,729,1603.9,1238.5,1613.5
1314.5,1755.8,1805,996.3,1569,1420.2,1573.1,1898,1677.4,1335.7,876.2,2146.8,2366.8,2066.2,1564.8,1107.6,1103,1443.7,2423.2,2091.5,1906.2,1515.2,2106.1,1390.3
1084,654.8,1598.7,1190.5,2029.7,1186.7,1149.9,2136.6,1203.6,833.5,1387.4,1832.8,1447.9,1147.3,1737,856.7,968.5,454.8,2238.7,1323.9,987.3,837,776.1,936.8
1525.5,1529.2,2815,1590,1534.4,2399.1,1238.3,1112,1142.2,1641.2,2360.7,335.5,1456.5,1113.6,893.7,1892.2,2023.6,1731.9,730.6,2540.2,1208.2,2116.4,1703.6,2126
2010.1,1701.3,354.4,1903.1,2575.3,530.7,2050,2865,2068,1765.8,1060.5,2697.2,2312.3,2011.7,2531.8,1579.9,1279.1,1446.8,3103.1,898.4,1851.7,940.9,1748,1076.2
807.5,543.6,2007.8,1306,1981.1,1591.9,847.4,1883.6,882.3,912.4,1810.4,1516.3,1219.9,919.3,1484,1104.6,1216.4,924.7,2010.7,1733,759.3,1309.2,893.9,1318.8
597.7,532.4,1738.7,815.2,1658.3,1322.8,637.6,1754.3,761.7,427.7,1541.3,1395.7,1243.3,942.7,1352.8,640.8,793,588.3,2034.1,1463.9,782.7,1040.1,882.7,1049.7
1882.8,1741.8,3027.6,2319.5,2407.7,2611.7,1685.2,1985.3,1475.2,2044.4,2830.2,1183.3,1398.2,1288.6,1769.5,2124.4,2236.2,1944.5,1106.3,2752.8,1376.3,2329,1916.2,2338.6
346.3,838.8,2215.9,583.4,1150.7,1800,460.1,1186.6,564.4,605.7,1576,1047.3,1368.5,1067.9,785.1,855.2,1050,1074.4,1729.3,1941.1,907.9,1517.3,1189.1,1526.9
180.1,802.5,2179.6,702.4,1474.8,1763.7,510.7,1513.1,714.6,574.8,1739.8,1343,1450.3,1149.7,1111.6,888.7,1083.5,1051.6,2055.8,1904.8,989.7,1481,1152.8,1490.6
240.2,732.7,2109.8,707.9,1289.9,1693.9,426.3,1325.8,630.2,532.5,1715.2,1156.2,1386.4,1085.8,924.3,846.4,1041.2,1009.3,1868.5,1835,925.8,1411.2,1083,1420.8
408.2,984.7,1960.8,266.7,1109.8,1544.9,716.4,1355.5,820.7,400.4,1304.1,1303.6,1624.8,1324.2,954,538.5,733.3,869.1,1898.2,1686,1164.2,1262.2,1335,1271.8
421.6,914.1,2291.2,837.8,1419.8,1875.3,607.7,1455.7,803.2,713.9,1845.1,1286.1,1567.8,1267.2,1054.2,1027.8,1222.6,1190.7,1998.4,2016.4,1107.2,1592.6,1264.4,1602.2
1525.7,1855.7,3048.1,1463.5,979,2576.6,1427,1079.7,1531.3,1719.8,2196.3,1847.8,2260.9,1960.3,1227.1,1765.7,1960.5,2058.4,1978,2866.7,1800.3,2442.9,2206,2452.5
352.1,721.9,2099,870.5,1452.6,1683.1,333.2,1488.5,537.1,515.6,1835.7,1165.5,1343,1042.4,1087,829.5,1024.3,992.4,1891.5,1824.2,882.4,1400.4,1072.2,1410
2111.2,1802.4,937.1,2004.2,2676.4,964.1,2151.1,2966.1,2169.1,1866.9,1161.6,2798.3,2413.4,2112.8,2632.9,1681,1380.2,1547.9,3204.2,1436,1952.8,1374.3,1849.1,1247.4
1261.8,831.6,1430,1112.1,1951.3,932.4,1327.7,2280.5,1347.5,1011.3,1109.9,1976.7,1591.8,1291.2,1880.9,778.3,868.6,605.9,2382.6,1155.2,1131.2,731.4,899.2,659.3
1120.4,1450.4,2587.3,1031.6,998.8,2115.8,1021.7,855.4,1126,1276.3,1735.5,1181.7,1855.6,1555,599.7,1333.8,1528.6,1653.1,1458.1,2461.4,1395,2037.6,1800.7,2047.2
1991.5,1940.3,3226.1,2028.7,1891.8,2810.2,1702.2,1357.2,1607.1,2107.2,2732.6,920.7,1867.6,1524.7,1253.6,2322.9,2434.7,2143,223.8,2951.3,1574.8,2527.5,2114.7,2537.1
1698.6,2162.3,2776.1,1438.9,783.7,2350.6,1733.6,1325.5,1837.9,1773.1,1847.3,2009.9,2567.5,2266.9,1322.7,1741.1,1866.8,2182,2212.1,2887.7,2106.9,2436.6,2512.6,2286.8
2368.2,2368.3,1994,2033.1,2274.2,1823.9,2626.8,2545.1,2731.1,2295.8,1282.1,3200.5,2979.3,2678.7,2618.5,2067.7,1976.1,2113.8,3443.4,2388.2,2518.7,1964.4,2415,1813.3
2267.7,1958.9,238.6,2171.3,2876.9,832.3,2307.6,3166.6,2325.6,2023.4,1362.1,2954.8,2569.9,2269.3,2833.4,1837.5,1580.7,1704.4,3360.7,673.8,2109.3,1023.7,1810.5,1371.7
1091.2,892.7,2178.5,1558.1,2055.3,1762.6,1003.6,1885.9,897.3,1207.7,1981.1,966,513.3,204.4,1512.3,1275.3,1387.1,1095.4,1421.1,1903.7,567.2,1479.9,1003.4,1489.5
809.2,1164.4,2446.9,842.2,825.6,1975.4,735.7,821.1,840,924.9,1595.1,951.9,1569.6,1269,419.6,1144.4,1339.2,1367.1,1330.9,2175.4,1109,1751.6,1514.7,1761.2
2031.3,1894.3,3180.1,2293.5,2381.7,2764.2,1732.9,1959.3,1627.7,2185.7,2982.7,1157.3,1741.3,1478.7,1743.5,2276.9,2388.7,2097,1080.6,2905.3,1528.8,2481.5,2068.7,2491.1
1669.7,1360.9,930.4,1573.3,2293.1,298.1,1709.6,2582.8,1727.6,1425.4,1087.8,2356.8,1971.9,1671.3,2249.6,1239.5,1023.8,1106.4,2762.7,1016.2,1511.3,525.9,1443.9,619.2
1316.7,1671.9,2954.7,1381.2,1157.6,2483.2,1243.2,448.1,1347.5,1432.4,2102.9,1052.1,2071.3,1728.4,511.7,1683.4,1878.2,1874.6,1130,2682.9,1616.5,2259.1,2022.2,2268.7
1312,1713.8,3013,1368.2,1540.1,2597.1,1109.1,1228.7,1217.9,1427.7,2294.2,788.6,1951.4,1608.5,827.2,1670.4,1865.2,1896.4,1215.9,2738.2,1671.8,2314.4,2064.1,2324
1606.7,1936.7,3211.7,1656,1188.2,2740.2,1508,506.8,1612.3,1800.8,2359.9,1613.4,2341.9,2041.3,965,1958.2,2153,2139.4,1644.7,2947.7,1881.3,2523.9,2287,2533.5
507.1,1122.4,2026.4,301.9,1023.2,1610.5,785.3,1368.9,889.6,626.8,1319.9,1372.5,1693.7,1393.1,999.4,604.1,798.9,1045.9,1894.1,1751.6,1233.1,1327.8,1472.7,1337.4
601.7,1039.3,2325.1,678.1,990.4,1909.2,578.5,959.4,687.3,717.4,1625.9,1105.8,1444.5,1143.9,557.9,980.3,1175.1,1186.1,1502.1,2050.3,983.9,1626.5,1389.6,1636.1
1640.2,1331.4,711.8,1543.8,2383,779.2,1680.1,2631.1,1698.1,1395.9,1391.8,2327.3,1942.4,1641.8,2231.5,1210,1166.8,1076.9,2733.2,437,1481.8,574.7,1183,911
668.5,802.5,2179.6,1186.9,1695.3,1763.7,573.7,1551.9,494.5,830.1,1982.2,1128.5,1356.7,1056.1,1152.3,1144,1338.8,1096.5,1855.3,1904.8,861.7,1481,1152.8,1490.6
1932.6,1623.8,1016.5,1620.8,2249.7,846.4,1972.5,2539.4,1990.5,1688.3,677.8,2619.7,2234.8,1934.2,2206.2,1502.4,1224.1,1369.3,3025.6,1515.4,1774.2,1219.9,1670.5,1068.8
765.6,1145.6,2522.7,935.4,1247.7,2106.8,540.9,1214.5,649.7,939.3,1883.2,1094.2,1652.4,1351.8,813,1237.6,1432.4,1416.1,1521.5,2247.9,1191.8,1824.1,1495.9,1833.7
1370.5,1725.7,3008.5,1435,1115.9,2537,1297,192.3,1401.3,1486.2,2156.7,1213.9,2130.9,1830.3,565.5,1737.2,1932,1928.4,1245.2,2736.7,1670.3,2312.9,2076,2322.5
1942.9,1634.1,625.5,1846.5,2685.7,850.8,1982.8,2933.8,2000.8,1698.6,1694.5,2630,2245.1,1944.5,2534.2,1512.7,1469.5,1379.6,3035.9,316.1,1784.5,858.3,1511.4,1206.3
882.9,1498.2,2139.8,564.7,1070.4,1668.3,1141.5,1475.9,1245.8,968.7,1213.2,1728.7,2049.9,1749.3,1214.9,936.7,1115,1378.5,2073.3,2084.2,1589.3,1660.4,1848.5,1533
611.8,441.7,1802.3,1110.3,1785.4,1386.4,651.7,1732.3,731,716.7,1604.9,1365,1152.6,852,1332.7,899.1,1010.9,719.2,1882.4,1527.5,692,1103.7,792,1113.3
627.4,832.2,1809.7,764.4,1607.5,1393.8,693.3,1703.5,897.2,376.9,1612.3,1525.6,1477.2,1176.6,1302,615.5,810.3,659.3,2246.2,1534.9,1016.6,1111.1,1205.9,1120.7
1946.3,1637.5,628.9,1849.9,2689.1,854.2,1986.2,2937.2,2004.2,1702,1697.9,2633.4,2213.6,1947.9,2537.6,1516.1,1472.9,1383,3039.3,319.5,1787.9,861.7,1507.8,1209.7
870.6,1225.8,2511.6,935.1,971,2095.7,797.1,818.8,901.4,986.3,1740.5,871.7,1631,1330.4,417.3,1237.3,1432.1,1428.5,1280.3,2236.8,1170.4,1813,1576.1,1822.6
868.2,1223.4,2509.2,932.7,989.4,2093.3,794.7,811.3,899,983.9,1758.9,955.1,1628.6,1328,409.8,1234.9,1429.7,1426.1,1354,2234.4,1168,1810.6,1573.7,1820.2
846.3,1226.3,2603.4,1016.1,1328.4,2187.5,621.6,1295.2,730.4,1020,1963.9,1174.9,1733.1,1432.5,893.7,1318.3,1513.1,1496.8,1602.2,2328.6,1272.5,1904.8,1576.6,1914.4
785.8,1201,2486.8,842,1154.3,2070.9,717.5,1058.1,826.3,901.5,1789.8,1136,1606.2,1305.6,656.6,1144.2,1339,1370.2,1563.3,2212,1145.6,1788.2,1551.3,1797.8
608.2,678.1,1921.7,809.7,1652.8,1505.8,648.1,1773.5,772.2,422.2,1667,1406.2,1389,1088.4,1373.9,660.8,855.6,771.3,2133,1646.9,928.4,1223.1,1028.4,1232.7
1183,1534.3,2671.2,1109,733.4,2199.7,1105.6,778.3,1209.9,1298.7,1819.4,1224.9,1939.5,1638.9,492.7,1411.2,1606,1737,1382.1,2545.3,1478.9,2121.5,1884.6,2131.1
1160.5,962,2247.8,1627.4,2124.6,1831.9,1072.9,1955.2,966.6,1277,2050.4,1035.3,549.5,233.2,1581.6,1344.6,1456.4,1164.7,1490.4,1973,636.5,1549.2,1072.7,1558.8
2989.3,3032.9,4318.7,3053.8,2659.9,3902.8,2748.7,1969.3,2653.6,3105,3775.5,1967.2,2960.2,2617.3,2184.3,3356,3527.3,3235.6,2033.3,4043.9,2711.9,3620.1,3207.3,3629.7
841.2,774.8,1443.2,658.6,1497.8,1027.3,907.1,1843.5,1111,590.7,1245.8,1739.4,1385.8,1085.2,1479.4,324.8,382.3,462.7,2176.6,1168.4,925.2,744.6,1125.1,754.2
1202,790.1,1735.3,1540.7,2375.6,1324,1241.9,2283.9,1350.9,1171.6,1605.2,1772.1,1508,1098.9,1884.3,1206.9,1318.7,805,2227.2,1460.5,1085.2,974.3,273.5,1154.6
