56,6195
56,6640
56,7083
56,8210
56,8732
57,365
57,4460
58,601
58,7261
58,8684
59,925
59,1013
59,1099
59,1142
59,1669
59,2146
59,2516
59,2955
60,77
60,943
60,1136
60,1383
60,1779
60,2533
60,3520
60,4592
60,7083
60,8210
60,9045
61,518
61,3705
61,5271
61,5786
61,6629
62,380
62,1213
62,4582
63,1366
63,1453
63,6043
63,6650
63,6768
64,619
64,2398
64,3122
64,3777
64,4083
64,5316
64,5525
64,5872
64,6552
64,6922
65,626
65,698
65,1242
65,4755
66,1077
67,248
67,360
67,712
67,1031
67,1371
67,1644
67,1778
67,2326
67,3500
67,3536
67,3840
67,4182
67,4729
67,5364
67,5772
67,6333
67,6687
67,6833
67,7037
67,7123
67,8348
68,476
68,768
68,1618
68,2028
68,2315
68,2683
68,2894
68,3836
68,3944
68,4215
68,4526
68,4785
68,6186
68,7053
68,7286
68,7453
68,7568
68,7646
68,7924
68,8026
68,8892
68,9358
69,147
69,208
69,226
69,298
69,603
69,861
69,929
69,3224
69,4076
69,5100
69,8601
70,783
70,1249
70,5618
70,5926
70,6206
70,7089
71,345
71,770
71,825
71,888
71,2049
71,6185
71,8735
72,491
72,1921
72,1927
72,2366
72,5842
72,6685
72,7192
72,8225
72,9344
73,970
73,2478
73,3358
73,5792
73,7509
73,7686
73,8617
74,456
74,776
74,1474
74,5656
74,8260
75,588
75,803
75,1584
75,2265
75,2674
75,7460
76,132
76,533
76,955
76,1122
76,1208
76,2855
76,6767
77,1844
77,2341
77,2960
77,3803
77,4592
77,5226
77,5390
77,6504
77,6774
77,6934
77,7430
77,8640
77,9200
78,401
78,919
78,1553
78,6086
78,6622
78,7435
79,312
79,577
79,967
79,1118
79,1334
79,5982
79,6522
79,7650
80,1447
80,1589
80,2745
80,3615
80,3713
80,5069
80,6184
80,6303
80,7071
80,7196
80,7533
80,7738
80,7807
80,8556
80,9042
81,389
81,688
81,1389
82,237
82,255
82,1221
82,1272
82,2697
82,4327
82,5507
82,5758
82,6462
82,7308
82,8455
83,798
83,1438
83,2860
83,8452
83,8979
84,568
84,960
84,1130
84,1215
84,1905
84,1913
84,4633
84,5962
84,8274
85,229
85,473
85,1131
85,2095
85,4277
85,6471
86,256
86,4421
86,6874
86,7063
86,8149
87,473
87,693
87,873
87,4649
88,643
88,982
88,1233
88,6385
88,8037
89,310
89,647
89,2774
89,3676
89,6471
90,138
90,406
90,641
90,859
90,1063
91,2063
91,2191
91,2642
91,2879
91,3050
91,3434
91,3705
91,3709
91,4198
91,4261
91,4272
91,4288
91,4602
91,5325
91,5846
91,6799
91,6969
91,8356
91,8753
91,9372
92,447
92,820
92,1025
92,3056
92,3916
92,4661
92,5558
92,8944
93,156
93,704
93,3958
93,6465
93,8486
94,186
94,666
94,930
94,5515
95,1102
96,236
96,821
96,1917
96,2583
96,2972
96,3194
96,3593
96,3771
96,4185
96,5395
96,5425
96,5542
96,5576
96,6541
96,7493
96,7953
96,8338
96,8595
96,8799
96,9148
97,1959
97,5932
97,9332
98,327
98,4016
99,237
99,1104
99,1114
99,1193
99,2761
99,3706
100,654
100,849
100,1947
100,3295
100,3324
100,6265
100,6730
100,7229
100,7891
100,8726
100,9115
101,907
101,2129
101,2288
101,2358
101,2377
101,2759
101,2911
101,3401
101,3459
101,4997
101,5015
101,5049
101,5344
101,5756
101,5930
101,7237
101,7654
101,9351
102,935
102,1725
102,2075
102,2082
102,2649
102,5034
102,5200
102,5405
102,6638
102,7207
103,303
103,1077
103,1174
104,4336
104,8658
104,8989
105,542
105,2480
105,6307
105,7558
105,9324
106,159
106,835
106,1162
106,1816
106,3097
106,9192
107,868
107,1009
107,3993
107,4931
107,8067
108,1214
108,5707
108,6957
108,8069
108,9118
108,9402
109,118
109,908
109,990
109,1105
109,1733
109,4212
109,4699
109,7126
110,664
110,3857
110,4425
110,5233
110,5927
110,6294
110,7277
110,8473
110,9221
110,9311
111,264
111,906
111,2021
111,2045
111,4572
111,5793
111,6278
111,6718
111,7994
111,8721
112,135
112,834
112,911
112,1096
112,3681
113,1630
113,1938
113,2656
113,2980
113,3556
113,4006
113,5309
113,5346
113,5351
113,5413
113,5546
113,6107
113,6355
113,6817
113,7173
113,7206
113,7549
114,450
114,688
114,3105
114,4802
114,5075
115,757
115,914
115,3303
115,7604
116,117
116,447
116,913
116,1025
116,1107
116,4922
116,5798
116,6097
116,6919
116,7273
116,7324
117,1107
118,1105
118,4383
118,7126
119,462
119,637
119,1105
119,6308
120,1128
120,2338
120,2658
120,3878
120,4534
120,7165
120,7571
121,190
121,348
121,586
121,703
121,795
121,2557
121,3814
121,4255
121,7700
122,1084
122,1959
122,2930
122,3389
122,4200
122,4792
122,5485
122,5780
122,7049
122,9338
123,4792
123,4880
123,5003
123,5843
124,519
124,741
124,927
124,4644
124,7895
124,8974
125,931
125,987
125,1180
125,7210
125,7857
126,685
126,1003
126,5260
126,6274
126,7226
127,928
127,1004
127,1875
127,1985
127,8412
127,8856
128,2451
128,8806
129,396
129,419
129,1565
129,5600
130,222
130,430
130,954
130,1093
130,1657
130,5195
130,7624
131,286
131,591
131,793
131,1051
131,3736
132,483
132,533
132,1157
132,1582
132,2855
132,8088
133,857
133,3444
133,8413
134,175
134,862
134,2098
134,3323
134,5833
134,6998
134,8086
135,442
135,1096
135,3681
136,169
136,720
136,1068
137,620
137,781
137,875
137,2187
137,3603
137,3734
137,4033
137,5931
137,6435
138,154
138,378
138,459
138,558
138,583
138,641
138,812
138,859
138,879
138,1053
138,1232
138,2684
138,3585
138,5600
138,6325
139,350
139,497
139,1254
139,5760
139,9063
140,702
140,1109
140,2077
140,2298
140,3409
140,5157
140,5863
140,7412
140,8917
140,9199
141,1031
141,1863
141,3356
141,3565
142,725
142,1190
142,1217
142,5989
142,6713
143,1034
143,1101
143,1399
143,2146
143,4330
143,4497
143,5215
143,5348
143,5864
143,6803
143,7768
143,8202
143,8978
144,232
144,330
144,587
144,1166
144,8328
144,9147
145,748
145,1071
145,1296
145,6070
145,9166
146,1296
146,2324
146,4271
146,7052
146,7313
146,7450
146,7510
146,7958
146,8683
147,226
147,295
147,340
147,603
147,750
147,786
147,851
147,1166
148,451
148,922
148,927
148,3453
148,4138
148,5548
148,6338
148,6441
148,7895
149,281
149,662
149,2820
149,5406
149,6058
149,7472
150,204
150,901
150,1078
150,1462
150,1776
150,2392
150,3297
150,4228
150,4426
150,4432
150,4455
150,5596
150,5767
150,6829
150,7645
150,7869
151,265
151,667
151,669
151,876
151,5616
151,9331
152,274
152,567
152,997
152,1128
152,1886
152,2658
152,5711
152,6282
152,8241
152,8911
153,439
153,863
153,1018
153,1137
153,1152
153,1397
153,1595
153,1756
153,3669
153,8780
153,9394
154,459
154,558
154,6325
154,6344
155,1764
155,3871
156,680
156,3958
156,6465
156,6749
156,8265
157,200
157,758
158,551
158,1117
158,1412
158,1925
158,3042
158,3713
158,9074
159,726
159,1560
159,1816
159,7223
160,813
160,937
160,4452
160,5152
160,8344
161,722
161,1384
161,2452
161,4889
161,4893
161,5728
161,6131
161,7140
161,7759
161,8561
162,316
162,496
162,2141
162,4601
162,8025
163,271
163,431
163,605
163,747
163,1478
163,2979
163,8215
163,8570
164,244
164,648
164,649
164,887
164,893
164,1983
164,3019
164,5186
164,5219
164,8992
165,283
165,828
165,1163
165,1173
165,2227
165,4175
165,6967
165,9265
166,1034
166,1439
166,2516
166,3173
166,3959
166,4474
166,6533
166,8094
167,4128
167,7460
167,9309
168,635
168,981
168,3253
168,7967
169,177
169,208
169,628
169,720
169,929
169,978
169,4876
169,6862
169,9335
170,534
170,2029
170,2474
170,5281
171,784
171,972
171,1222
172,974
172,3061
172,4963
172,6381
173,201
173,746
173,2789
173,5078
173,7447
174,487
174,634
174,753
174,8516
175,541
175,720
175,862
175,1068
175,6811
175,8086
176,349
176,892
176,1164
176,1233
176,9241
177,978
177,4918
177,8292
178,1704
178,2487
178,3561
178,6068
178,6953
178,7784
178,7858
178,7976
179,926
179,2075
179,2318
179,2913
179,3053
179,3461
179,4196
179,6907
179,7255
179,7296
179,8714
179,9313
180,674
180,747
180,1306
181,309
181,431
181,636
182,518
182,1295
182,2489
182,6492
182,8753
183,237
183,291
183,837
183,881
183,933
183,1104
183,5507
183,5724
183,6624
183,8322
184,319
184,1076
184,1168
185,936
185,1016
185,1170
185,5500
185,5805
185,8935
186,443
186,669
186,900
186,930
186,2161
186,3521
186,5496
187,516
187,571
187,694
187,804
187,889
187,2024
187,2706
187,2732
188,673
188,713
188,900
188,3918
188,5496
188,5912
188,7531
189,778
189,2233
189,3365
189,6369
190,364
190,703
190,1169
190,4894
191,516
191,713
191,1082
191,1112
191,8522
192,2574
192,3250
192,4325
192,5447
192,6708
192,6900
193,196
193,364
193,3081
193,3112
193,7502
194,343
194,646
194,1230
195,916
195,6576
195,7210
196,367
196,563
196,775
196,917
196,1089
196,1169
196,7417
197,630
197,671
197,975
197,1159
197,3427
197,5902
197,6978
197,7792
198,222
198,288
198,1008
198,2982
198,3625
198,4300
198,5675
198,6377
198,6716
198,6814
198,7396
198,8871
199,1012
199,2240
199,4195
199,4497
199,6326
200,599
200,758
200,941
200,1016
200,5399
200,6509
201,746
201,837
201,2789
201,6362
201,6549
202,387
202,642
202,1134
202,1570
202,3871
202,4219
202,5234
203,374
203,3181
203,3288
203,3862
203,4928
203,5023
204,1054
204,1241
204,1417
204,1971
204,2392
204,3093
204,3371
204,3927
204,4180
204,4228
204,4426
204,4432
204,4734
204,6268
204,8097
204,9055
205,376
205,854
205,895
205,1094
205,1135
205,1267
205,1915
205,3469
206,814
206,1012
207,278
207,547
207,1751
207,1951
207,2877
207,3369
207,4379
207,4812
207,8484
207,8587
207,9170
208,750
208,929
208,3224
208,5499
208,6862
209,2824
209,4549
209,5556
209,5898
209,6247
209,7235
209,7264
209,8263
210,247
210,422
210,561
210,3541
210,4693
210,9302
211,581
211,1467
211,1818
211,3688
211,4191
211,6100
211,6498
211,6546
211,6574
211,7013
211,7026
211,7402
211,7544
212,638
212,958
212,5260
213,234
213,1083
213,6093
213,6834
214,304
214,1109
214,1220
214,7412
214,7959
215,297
215,378
215,494
215,583
215,805
215,858
215,869
215,879
215,953
215,1046
215,1195
215,6177
215,7548
215,8005
216,944
216,5528
217,226
217,298
217,340
217,341
217,457
217,1218
217,1703
217,2069
217,3400
217,3528
217,5100
217,5616
217,5677
217,9331
218,302
218,981
218,1160
218,2679
219,715
219,1041
219,4757
219,7651
219,7956
219,8231
219,9368
220,1289
220,1819
220,1859
220,3140
220,4106
220,4584
220,5009
220,7480
220,7988
220,8702
221,971
221,1151
221,4069
221,4128
221,6783
221,7144
221,8164
222,954
222,1008
222,1093
222,1792
222,5053
222,5675
222,6300
222,6814
222,7135
222,7406
223,556
223,969
223,2758
223,7227
224,275
224,1084
224,3131
224,4200
224,7190
225,1678
225,3298
225,3354
225,5018
225,5267
225,5467
225,5854
225,6212
225,7501
225,7606
225,8364
225,8723
226,340
226,5100
227,877
227,1578
227,4137
227,5361
227,6359
227,6719
228,999
228,1043
228,2185
229,472
229,3392
229,4277
229,6471
230,489
230,589
230,760
230,840
230,4417
231,292
231,807
231,7867
231,8418
232,294
232,315
232,587
232,1499
232,8328
233,2750
233,4097
233,4201
233,4302
233,4388
233,4629
233,4839
233,5064
233,5180
233,5848
233,6372
233,6449
233,6590
233,7468
233,7611
233,8023
233,8066
233,8818
234,1024
234,1083
234,3470
234,3905
234,4746
234,4808
234,6093
234,7658
234,8881
235,4281
235,6722
235,7055
235,7801
236,2972
236,3194
236,3771
236,6541
236,9148
237,255
237,503
237,855
237,856
237,1019
237,1104
237,1114
237,1210
237,1272
237,3113
237,4068
237,5204
237,5273
237,6096
237,6462
237,7308
237,8219
238,292
238,1273
238,1635
238,1648
238,5939
238,6367
238,7112
239,2876
239,3167
239,6701
239,7821
239,8793
240,530
240,810
240,957
240,5138
240,5247
240,7599
241,2550
241,2672
241,3796
241,3853
241,8679
242,297
242,1213
243,305
243,635
243,1432
243,7967
244,887
244,893
244,1185
245,685
245,1281
245,2435
245,3657
245,5099
245,5952
245,6226
245,6494
245,7573
245,8110
246,3037
246,4063
246,4717
246,4763
246,5107
246,8554
247,444
247,561
247,662
247,983
247,2853
247,3366
247,3541
247,6758
247,7233
247,7647
247,7814
247,8527
247,9266
248,1040
249,370
249,1059
249,9123
249,9330
250,5528
251,253
251,2791
251,4871
252,1171
252,1218
252,1703
252,3054
252,3868
252,7675
253,337
253,1249
253,2791
253,3033
253,3708
253,4387
253,4871
253,6809
254,433
254,2241
254,7954
255,532
255,1210
255,2215
255,4327
255,5758
255,6087
255,7308
255,7901
256,807
256,1100
256,1960
256,3755
256,5860
256,6874
256,7063
256,7263
256,7332
256,8309
257,915
257,934
257,7760
257,7842
258,520
258,1282
258,1808
258,2218
258,2719
258,3172
258,3267
258,3908
258,4843
258,5117
258,5438
258,5742
258,6242
258,6257
258,6997
259,566
259,951
259,1292
259,3707
260,277
260,1687
260,2107
260,3001
260,4525
260,4658
260,5453
260,5523
260,5621
260,5750
260,6396
260,6678
260,7387
260,8738
260,9176
261,347
261,774
261,1284
261,1342
261,5352
262,4338
262,8634
263,464
263,1254
263,2664
263,5760
263,7082
263,8667
263,8848
263,9379
264,1170
264,1258
264,1468
264,7994
265,667
265,3868
265,6726
265,6876
265,8405
266,443
266,1228
266,2832
266,4630
266,4842
267,777
267,1480
267,2045
267,5574
267,5820
267,6883
267,8044
267,8095
267,9137
267,9383
268,915
268,991
268,2050
268,3514
268,6728
268,8206
268,8687
268,9083
268,9207
269,941
269,2839
269,2875
269,3294
269,4626
269,5079
269,7001
269,7879
270,363
270,608
270,4041
270,4309
270,5081
270,5321
270,9208
270,9271
271,605
271,747
271,1252
271,7904
272,7126
272,7839
272,7909
272,8656
273,810
273,3072
273,3244
273,4020
273,4453
273,5247
273,8751
274,581
274,707
274,810
274,997
274,3072
275,479
275,1084
275,3131
276,4943
276,5052
276,5099
276,5952
276,8566
276,8822
276,8876
277,1687
277,4640
277,4659
277,5453
277,6917
277,7132
277,7387
277,8502
278,1180
278,5686
278,9170
279,2096
279,2399
279,2699
279,2869
279,4291
279,4561
279,4662
279,5129
279,5238
279,5433
279,5634
279,5699
279,5708
279,5996
279,7213
279,7637
279,8629
279,8843
279,8921
280,3051
280,5192
280,5549
281,373
281,521
281,526
281,7472
282,1257
282,1956
282,3882
282,5115
282,5322
282,6253
282,7254
283,495
283,828
283,994
283,1061
283,1614
283,9265
284,638
284,685
284,1281
285,1187
285,2009
285,2102
285,2932
285,4413
285,4479
285,4489
285,4680
285,6255
285,8036
285,8519
285,8572
285,8994
285,9093
286,1051
286,1606
286,3469
286,3736
286,4869
286,4896
286,5228
286,6125
286,7812
286,8607
287,486
287,710
287,904
287,1262
287,2139
287,3090
287,8454
288,379
288,1135
288,1302
288,8474
289,1404
289,1993
289,2308
289,2376
289,2916
289,3201
289,3852
289,4144
289,4407
289,5225
289,7758
289,8211
289,8476
290,572
290,658
290,998
290,1156
290,1684
291,1272
291,5507
291,6624
292,1635
292,6367
292,7867
293,3837
293,7177
293,8574
293,9194
294,315
294,1017
294,1102
295,587
295,786
295,851
295,1166
296,940
296,1213
296,4582
297,343
297,494
297,543
297,858
297,939
297,953
297,1046
297,1154
297,1213
297,1275
297,2844
297,5057
297,6177
297,6193
297,7194
297,8005
298,341
298,4076
298,5100
298,8601
299,5429
299,6247
299,8430
299,9043
299,9085
300,503
300,855
300,1137
300,3245
300,7920
301,521
301,4510
301,8083
301,8589
302,409
302,981
302,1720
302,3243
302,5330
303,1283
303,4648
304,782
304,1109
304,1220
304,2008
304,3892
304,6689
304,6954
305,331
305,372
305,468
305,507
305,716
305,1432
305,1558
305,4667
305,5035
305,8805
305,9275
306,2158
306,2631
306,3974
306,5685
306,6231
307,990
307,1525
307,1733
307,1977
307,3259
308,322
308,871
308,4924
309,431
309,557
309,747
309,1306
309,1662
309,2404
309,3465
309,4318
309,5168
309,5335
309,6562
309,6643
309,6904
309,7773
309,7782
309,8491
309,8749
310,436
310,647
310,4233
310,4649
310,6471
310,9071
311,321
311,333
311,352
311,668
311,852
311,3479
311,3982
311,4335
311,5163
312,577
312,1189
312,1547
312,6853
313,1288
313,1842
313,3449
313,7085
314,2126
314,3783
314,3929
314,4575
314,4672
314,4945
314,5027
314,5132
314,6652
315,340
315,457
315,851
315,1017
315,1271
315,1499
316,496
316,3570
316,4601
316,5970
316,6979
316,8758
317,948
317,1556
317,2350
317,2996
317,3178
317,3408
317,3490
317,3810
317,4129
317,4642
317,5071
317,5951
317,6485
317,8298
317,9030
318,695
318,1004
318,1276
318,2484
318,8412
318,8733
319,838
319,907
319,1076
319,1207
319,1304
319,2880
319,4997
319,7221
319,8003
319,8410
320,1000
320,1206
320,9401
321,333
321,352
321,1377
321,3249
321,5636
321,7105
321,8578
321,8630
322,871
322,2243
322,4924
323,633
323,792
323,969
323,2758
324,704
324,6465
324,6733
325,4217
325,4819
326,429
326,607
326,1257
326,8053
327,2208
327,2273
327,2449
327,2547
327,2659
327,3742
327,4016
327,6120
327,7297
328,435
328,500
328,1146
328,8904
329,973
329,1247
329,1602
329,1608
329,4342
329,4354
329,4518
329,5944
329,6344
329,8020
330,483
330,1166
330,1676
330,9147
331,372
331,949
331,1420
331,1486
331,2476
331,3130
331,3335
331,3714
331,5235
331,5862
331,6352
331,6761
331,6861
331,7137
331,7967
331,8071
331,8612
331,8903
332,511
332,984
332,2071
332,3302
332,3963
332,4681
332,4841
332,4973
332,6383
332,7292
332,7825
332,8264
332,8613
332,9388
333,1377
333,5163
333,5926
333,6290
334,669
334,1271
334,3528
334,6908
335,1278
335,2244
336,1567
336,3199
336,8795
336,8801
337,783
337,1249
337,7935
338,560
338,1234
338,2187
338,5580
338,8597
339,605
339,651
339,767
339,1240
339,1252
339,2311
339,4214
339,6770
339,7383
340,457
340,851
341,541
341,571
341,978
341,1218
341,8601
342,417
342,4530
342,6772
343,939
343,953
343,1111
343,1154
343,1226
343,1230
344,561
344,696
344,1244
344,6901
345,634
345,752
345,753
345,825
346,545
346,637
346,902
346,3297
346,7969
347,835
347,1342
347,2652
348,364
348,2546
348,6358
349,892
349,1163
349,1282
349,9241
350,497
350,516
350,889
350,2024
350,2732
350,3032
350,5760
350,8522
351,570
351,1132
351,2115
351,5397
351,8660
352,679
352,3249
353,992
353,1115
353,2368
353,3574
353,5947
353,6055
353,6456
353,6703
354,833
354,1313
354,5073
354,5750
354,6081
354,6540
354,6800
354,7868
355,637
355,1204
355,4898
355,7307
356,445
356,596
356,839
356,898
356,1096
356,1254
357,1121
357,1122
357,1208
357,4446
357,4820
357,6767
357,8255
357,8859
358,520
358,1163
358,1260
358,1282
358,6967
359,770
359,4135
359,5885
360,712
360,1040
360,1255
360,4729
361,2911
361,4590
361,7654
361,8845
361,8960
362,686
362,729
362,1081
362,1176
362,4268
363,452
363,608
363,965
363,4041
363,7539
364,1179
364,2647
364,3081
364,3759
364,7276
364,7652
364,9272
365,584
365,3441
365,4322
366,788
366,916
366,1050
366,1466
366,4411
366,5191
366,5374
367,917
367,4301
367,6964
367,7502
368,790
368,998
368,1181
368,1688
368,4363
368,4376
368,6734
368,7065
368,7143
368,7189
368,7451
368,7492
368,9197
368,9327
369,2035
369,2103
369,4430
369,5813
370,535
370,692
370,771
370,3349
370,8764
370,9123
370,9280
370,9317
370,9330
371,1006
371,3516
371,4754
371,5789
371,7355
371,7737
372,468
372,949
373,521
373,2820
373,7233
374,624
374,3181
374,3255
374,3288
374,4655
374,4928
374,5023
374,5426
374,6665
374,8444
374,8688
374,8962
375,3062
375,6133
375,6631
375,9094
376,895
376,909
376,1094
377,573
377,1030
377,1255
377,1287
377,2467
377,3618
377,3716
377,3821
377,4279
377,4623
377,4794
377,4926
377,4988
377,5830
377,6190
377,7091
377,7300
377,8460
377,8557
377,9110
378,528
378,879
379,1059
379,1064
379,1135
379,1153
379,6027
379,6134
379,8474
379,9330
380,385
380,8653
381,592
381,3028
381,3183
381,4520
381,4798
381,5105
381,5184
381,5577
381,6813
381,6996
381,7103
381,8988
382,579
382,1038
382,2235
382,2433
382,2878
382,3920
382,4365
382,5752
382,7271
382,7311
382,8055
382,8155
382,8272
382,9051
382,9074
383,1196
383,3111
383,5458
383,6309
384,775
384,795
384,2054
384,7417
385,832
385,6392
386,758
386,914
386,2573
386,3207
386,4350
386,4885
387,630
387,808
387,818
387,1229
387,1317
387,1370
387,1728
387,1964
387,1989
387,2896
387,3102
387,3241
387,3256
387,3310
387,3593
387,3795
387,3871
387,3972
387,4601
387,5005
387,6050
387,6938
387,7454
387,8719
388,482
388,672
388,966
388,1605
388,2918
388,4615
388,7246
388,7360
389,450
389,688
389,7225
390,833
390,2345
390,2385
390,2884
390,2931
390,3450
390,4155
390,4617
390,4971
390,5750
390,6888
390,7593
390,7813
390,8203
390,8245
390,8390
390,8831
391,402
391,483
391,732
391,1509
391,2730
391,2944
391,3311
392,3447
392,5489
392,6334
392,6508
392,7921
392,9084
393,2296
393,2502
393,3015
393,3576
393,5566
393,6066
393,6202
393,8829
393,8947
394,486
394,1527
394,1740
394,1763
394,4488
394,5482
394,5535
394,6152
395,627
395,745
395,890
395,918
395,1300
395,2900
396,641
396,2613
396,5600
397,552
397,1246
397,1295
397,2473
397,3308
397,4039
398,994
398,1260
398,8931
399,730
399,1712
399,1982
399,1986
399,3937
399,4167
399,7421
399,7986
400,415
400,891
400,950
400,2526
400,2585
400,2950
400,3452
400,4958
400,5037
400,5506
400,6704
400,8014
400,8686
400,8764
400,9123
401,785
401,919
401,1553
401,3748
401,8680
402,483
402,554
402,1102
402,1138
402,2944
402,3654
402,3816
402,6056
403,2219
403,3694
403,4005
403,5629
403,8452
404,7364
404,8007
404,9398
405,2109
405,6037
406,859
406,1063
406,7721
407,485
407,6659
407,8665
407,9353
407,9393
408,482
408,672
408,1199
408,5140
409,701
409,711
409,2403
409,3243
409,5330
410,551
410,1117
410,1165
410,2568
410,2984
410,3312
410,3376
410,3380
410,4263
410,4304
410,4753
410,5918
410,6865
410,7727
410,7808
410,8920
411,413
411,598
411,618
411,6163
411,6757
412,527
412,756
412,1519
412,4645
412,8806
413,590
413,598
413,912
413,3334
413,4100
414,1124
414,7363
414,9196
415,891
415,3100
416,793
416,1051
416,3210
417,1243
417,2776
417,4172
417,4530
417,5086
417,5216
417,5446
418,479
418,1178
418,1238
418,2527
418,4221
418,5765
419,1285
419,1565
419,6325
420,818
420,1570
420,3065
420,3871
420,6463
421,639
421,6703
421,7186
422,561
422,834
422,1244
422,4099
422,8409
422,9302
423,756
423,1283
423,5379
423,5790
424,585
424,656
424,1725
424,4688
424,4998
424,6810
424,7302
424,7930
424,8113
424,8391
425,802
425,1270
425,2260
425,3515
425,4823
425,5740
425,8494
426,775
426,838
426,1278
426,2061
426,2244
426,3830
426,5858
426,6915
426,7437
426,7781
426,7843
426,8896
426,9255
427,666
427,744
427,1103
427,3776
427,8855
428,1257
429,607
429,841
430,1093
430,1657
431,519
431,636
431,4451
431,8570
431,9168
432,1153
432,1261
432,1302
432,2154
432,9186
433,3058
433,3114
433,5462
433,5577
433,7940
433,7954
433,9253
434,651
434,959
434,1256
434,7717
435,500
435,621
435,819
435,1085
435,1146
435,1231
435,3785
435,4184
435,7084
435,8154
435,8371
436,802
436,1674
436,4649
436,6090
436,9071
437,682
437,1788
437,2067
437,3233
437,3264
437,4292
437,5406
437,5617
437,5808
437,7434
437,7481
437,7846
437,7947
437,8503
437,8860
437,9017
438,904
438,1042
438,1892
438,3171
438,3744
438,5193
438,6760
438,7099
438,7159
439,501
439,1595
439,6592
440,857
440,8647
440,8681
441,657
441,888
441,2049
441,7115
441,8735
442,839
442,862
442,3681
443,667
443,669
443,2832
443,5496
443,6726
444,2820
444,3366
444,8527
445,596
445,663
445,1096
445,5371
445,5589
445,6886
445,9312
446,915
446,926
446,6164
446,7842
447,913
447,1025
447,1543
447,3493
448,522
448,700
448,1224
448,1791
448,6035
448,6112
448,7702
449,3846
449,5091
449,5454
449,6145
449,7566
449,8755
449,9003
449,9106
450,688
450,1974
450,3105
450,3484
450,4787
450,7225
451,6441
452,759
452,1843
452,2357
452,4381
452,6165
452,6222
452,8468
453,548
453,1118
453,2011
453,2347
453,3145
453,5047
453,5982
453,6373
453,6920
453,8543
454,2165
454,5876
454,6527
454,6824
454,9397
455,1846
455,2487
455,3813
455,3987
455,6953
455,8792
456,550
456,1474
456,7209
456,8433
457,1271
457,2069
457,6908
458,1652
458,2549
458,3187
458,3351
458,3419
458,4552
458,5465
458,6252
458,6476
458,7508
458,7918
458,8909
458,9078
459,528
